T, S, P0, P1, P2, A1, A2, R1, R2
55, 42, 158, 0, 0, 0, 0, 0, 0
56, 42, 158, 0, 0, 0, 0, 0, 0
57, 42, 158, 0, 0, 0, 0, 0, 0
58, 42, 158, 0, 0, 0, 0, 0, 0
59, 42, 158, 0, 0, 0, 0, 0, 0
60, 42, 158, 0, 0, 0, 0, 0, 0
61, 42, 158, 0, 0, 0, 0, 0, 0
62, 42, 158, 0, 0, 0, 0, 0, 0
63, 42, 158, 0, 0, 0, 0, 0, 0
64, 42, 158, 0, 0, 0, 0, 0, 0
65, 42, 158, 0, 0, 0, 0, 0, 0
66, 42, 158, 0, 0, 0, 0, 0, 0
67, 42, 158, 0, 0, 0, 0, 0, 0
68, 42, 158, 0, 0, 0, 0, 0, 0
69, 42, 158, 0, 0, 0, 0, 0, 0
70, 42, 158, 0, 0, 0, 0, 0, 0
71, 42, 158, 0, 0, 0, 0, 0, 0
72, 42, 158, 0, 0, 0, 0, 0, 0
73, 42, 158, 0, 0, 0, 0, 0, 0
74, 42, 158, 0, 0, 0, 0, 0, 0
75, 42, 158, 0, 0, 0, 0, 0, 0
76, 42, 158, 0, 0, 0, 0, 0, 0
77, 42, 158, 0, 0, 0, 0, 0, 0
78, 42, 158, 0, 0, 0, 0, 0, 0
79, 42, 158, 0, 0, 0, 0, 0, 0
80, 42, 158, 0, 0, 0, 0, 0, 0
81, 42, 158, 0, 0, 0, 0, 0, 0
82, 42, 158, 0, 0, 0, 0, 0, 0
83, 42, 158, 0, 0, 0, 0, 0, 0
84, 42, 158, 0, 0, 0, 0, 0, 0
85, 41, 158, 0, 0, 1, 0, 0, 0
86, 41, 158, 0, 0, 1, 0, 0, 0
87, 41, 158, 0, 0, 1, 0, 0, 0
88, 41, 158, 0, 0, 1, 0, 0, 0
89, 41, 158, 0, 0, 1, 0, 0, 0
90, 41, 158, 0, 0, 1, 0, 0, 0
91, 41, 158, 0, 0, 1, 0, 0, 0
92, 41, 158, 0, 0, 1, 0, 0, 0
93, 41, 158, 0, 0, 1, 0, 0, 0
94, 41, 158, 0, 0, 1, 0, 0, 0
95, 41, 158, 0, 0, 1, 0, 0, 0
96, 41, 158, 0, 0, 1, 0, 0, 0
97, 41, 158, 0, 0, 1, 0, 0, 0
98, 41, 158, 0, 0, 1, 0, 0, 0
99, 41, 158, 0, 0, 1, 0, 0, 0
100, 41, 158, 0, 0, 1, 0, 0, 0
101, 41, 158, 0, 0, 1, 0, 0, 0
102, 41, 158, 0, 0, 1, 0, 0, 0
103, 41, 158, 0, 0, 1, 0, 0, 0
104, 40, 158, 0, 0, 1, 1, 0, 0
105, 40, 158, 0, 0, 1, 1, 0, 0
106, 40, 158, 0, 0, 1, 1, 0, 0
107, 40, 158, 0, 0, 1, 1, 0, 0
108, 40, 158, 0, 0, 1, 1, 0, 0
109, 40, 158, 0, 0, 1, 1, 0, 0
110, 40, 158, 0, 0, 1, 1, 0, 0
111, 40, 158, 0, 0, 1, 1, 0, 0
112, 40, 158, 0, 0, 1, 1, 0, 0
113, 40, 158, 0, 0, 1, 1, 0, 0
114, 39, 158, 0, 0, 1, 2, 0, 0
115, 39, 158, 0, 0, 1, 2, 0, 0
116, 39, 158, 0, 0, 1, 2, 0, 0
117, 39, 158, 0, 0, 1, 2, 0, 0
118, 39, 158, 0, 0, 1, 2, 0, 0
119, 39, 158, 0, 0, 1, 2, 0, 0
120, 39, 158, 0, 0, 1, 2, 0, 0
121, 39, 158, 0, 0, 1, 2, 0, 0
122, 39, 158, 0, 0, 1, 2, 0, 0
123, 39, 158, 0, 0, 1, 2, 0, 0
124, 39, 158, 0, 0, 1, 2, 0, 0
125, 39, 158, 0, 0, 1, 2, 0, 0
126, 39, 158, 0, 0, 1, 2, 0, 0
127, 39, 158, 0, 0, 1, 2, 0, 0
128, 39, 158, 0, 0, 1, 2, 0, 0
129, 39, 158, 0, 0, 1, 2, 0, 0
130, 39, 158, 0, 0, 1, 2, 0, 0
131, 39, 158, 0, 0, 1, 2, 0, 0
132, 39, 158, 0, 0, 1, 2, 0, 0
133, 39, 158, 0, 0, 1, 2, 0, 0
134, 39, 158, 0, 0, 1, 2, 0, 0
135, 39, 158, 0, 0, 1, 2, 0, 0
136, 39, 158, 0, 0, 1, 2, 0, 0
137, 39, 158, 0, 0, 1, 2, 0, 0
138, 39, 158, 0, 0, 1, 2, 0, 0
139, 39, 158, 0, 0, 1, 2, 0, 0
140, 39, 158, 0, 0, 1, 2, 0, 0
141, 39, 158, 0, 0, 1, 2, 0, 0
142, 39, 158, 0, 0, 1, 2, 0, 0
143, 39, 158, 0, 0, 1, 2, 0, 0
144, 39, 158, 0, 0, 1, 2, 0, 0
145, 39, 158, 0, 0, 1, 2, 0, 0
146, 39, 158, 0, 0, 0, 2, 1, 0
147, 39, 158, 0, 0, 0, 2, 1, 0
148, 39, 158, 0, 0, 0, 2, 1, 0
149, 39, 158, 0, 0, 0, 2, 1, 0
150, 39, 158, 0, 0, 0, 2, 1, 0
151, 39, 158, 0, 0, 0, 2, 1, 0
152, 39, 158, 0, 0, 0, 2, 1, 0
153, 39, 158, 0, 0, 0, 2, 1, 0
154, 39, 158, 0, 0, 0, 2, 1, 0
155, 39, 158, 0, 0, 0, 2, 1, 0
156, 39, 158, 0, 0, 0, 2, 1, 0
157, 39, 158, 0, 0, 0, 2, 1, 0
158, 39, 158, 0, 0, 0, 2, 1, 0
159, 39, 158, 0, 0, 0, 2, 1, 0
160, 39, 158, 0, 0, 0, 2, 1, 0
161, 39, 158, 0, 0, 0, 2, 1, 0
162, 39, 158, 0, 0, 0, 2, 1, 0
163, 39, 158, 0, 0, 0, 2, 1, 0
164, 39, 158, 0, 0, 0, 2, 1, 0
165, 39, 158, 0, 0, 0, 1, 1, 1
166, 39, 158, 0, 0, 0, 1, 1, 1
167, 39, 158, 0, 0, 0, 1, 1, 1
168, 39, 158, 0, 0, 0, 1, 1, 1
169, 39, 158, 0, 0, 0, 1, 1, 1
170, 39, 158, 0, 0, 0, 1, 1, 1
171, 39, 158, 0, 0, 0, 1, 1, 1
172, 39, 158, 0, 0, 0, 1, 1, 1
173, 39, 158, 0, 0, 0, 1, 1, 1
174, 39, 158, 0, 0, 0, 1, 1, 1
175, 39, 158, 0, 0, 0, 0, 1, 2
176, 39, 158, 0, 0, 0, 0, 1, 2
177, 39, 158, 0, 0, 0, 0, 1, 2
178, 39, 158, 0, 0, 0, 0, 1, 2
179, 39, 158, 0, 0, 0, 0, 1, 2
180, 39, 158, 0, 0, 0, 0, 1, 2
181, 39, 158, 0, 0, 0, 0, 1, 2
182, 39, 158, 0, 0, 0, 0, 1, 2
183, 38, 158, 0, 0, 1, 0, 1, 2
184, 38, 158, 0, 0, 1, 0, 1, 2
185, 38, 158, 0, 0, 1, 0, 1, 2
186, 38, 158, 0, 0, 1, 0, 1, 2
187, 38, 158, 0, 0, 1, 0, 1, 2
188, 38, 158, 0, 0, 1, 0, 1, 2
189, 38, 158, 0, 0, 1, 0, 1, 2
190, 38, 158, 0, 0, 1, 0, 1, 2
191, 38, 158, 0, 0, 1, 0, 1, 2
192, 38, 158, 0, 0, 1, 0, 1, 2
193, 38, 158, 0, 0, 1, 0, 1, 2
194, 38, 158, 0, 0, 1, 0, 1, 2
195, 38, 158, 0, 0, 1, 0, 1, 2
196, 38, 158, 0, 0, 1, 0, 1, 2
197, 38, 158, 0, 0, 1, 0, 1, 2
198, 38, 158, 0, 0, 1, 0, 1, 2
199, 38, 158, 0, 0, 1, 0, 1, 2
200, 38, 158, 0, 0, 1, 0, 1, 2
201, 38, 158, 0, 0, 1, 0, 1, 2
202, 38, 158, 0, 0, 1, 0, 1, 2
203, 38, 158, 0, 0, 1, 0, 1, 2
204, 38, 158, 0, 0, 1, 0, 1, 2
205, 38, 158, 0, 0, 1, 0, 1, 2
206, 38, 158, 0, 0, 1, 0, 1, 2
207, 38, 158, 0, 0, 1, 0, 1, 2
208, 38, 158, 0, 0, 1, 0, 1, 2
209, 38, 158, 0, 0, 1, 0, 1, 2
210, 38, 158, 0, 0, 1, 0, 1, 2
211, 38, 158, 0, 0, 1, 0, 1, 2
212, 38, 158, 0, 0, 1, 0, 1, 2
213, 38, 158, 0, 0, 1, 0, 1, 2
214, 38, 158, 0, 0, 1, 0, 1, 2
215, 38, 158, 0, 0, 1, 0, 1, 2
216, 38, 158, 0, 0, 1, 0, 1, 2
217, 38, 158, 0, 0, 1, 0, 1, 2
218, 38, 158, 0, 0, 1, 0, 1, 2
219, 38, 158, 0, 0, 1, 0, 1, 2
220, 38, 158, 0, 0, 1, 0, 1, 2
221, 38, 158, 0, 0, 1, 0, 1, 2
222, 38, 158, 0, 0, 1, 0, 1, 2
223, 38, 158, 0, 0, 1, 0, 1, 2
224, 38, 158, 0, 0, 1, 0, 1, 2
225, 38, 158, 0, 0, 1, 0, 1, 2
226, 38, 158, 0, 0, 1, 0, 1, 2
227, 38, 158, 0, 0, 1, 0, 1, 2
228, 37, 158, 0, 0, 1, 1, 1, 2
229, 36, 158, 0, 0, 2, 1, 1, 2
230, 36, 158, 0, 0, 2, 1, 1, 2
231, 36, 158, 0, 0, 2, 1, 1, 2
232, 36, 158, 0, 0, 2, 1, 1, 2
233, 36, 158, 0, 0, 2, 1, 1, 2
234, 36, 158, 0, 0, 2, 1, 1, 2
235, 36, 158, 0, 0, 2, 1, 1, 2
236, 36, 158, 0, 0, 2, 1, 1, 2
237, 35, 158, 0, 0, 2, 2, 1, 2
238, 35, 158, 0, 0, 2, 2, 1, 2
239, 34, 158, 0, 0, 3, 2, 1, 2
240, 34, 158, 0, 0, 3, 2, 1, 2
241, 34, 158, 0, 0, 3, 2, 1, 2
242, 34, 158, 0, 0, 3, 2, 1, 2
243, 33, 158, 0, 0, 4, 2, 1, 2
244, 33, 158, 0, 0, 3, 2, 2, 2
245, 33, 158, 0, 0, 3, 2, 2, 2
246, 33, 158, 0, 0, 3, 2, 2, 2
247, 33, 158, 0, 0, 3, 2, 2, 2
248, 33, 158, 0, 0, 3, 2, 2, 2
249, 33, 158, 0, 0, 3, 2, 2, 2
250, 33, 158, 0, 0, 3, 2, 2, 2
251, 33, 158, 0, 0, 3, 2, 2, 2
252, 33, 158, 0, 0, 3, 2, 2, 2
253, 33, 158, 0, 0, 3, 2, 2, 2
254, 33, 158, 0, 0, 3, 2, 2, 2
255, 33, 158, 0, 0, 3, 2, 2, 2
256, 33, 158, 0, 0, 3, 2, 2, 2
257, 33, 158, 0, 0, 3, 2, 2, 2
258, 33, 158, 0, 0, 3, 2, 2, 2
259, 33, 158, 0, 0, 3, 2, 2, 2
260, 33, 158, 0, 0, 3, 2, 2, 2
261, 33, 158, 0, 0, 3, 2, 2, 2
262, 33, 158, 0, 0, 3, 2, 2, 2
263, 33, 158, 0, 0, 3, 2, 2, 2
264, 33, 158, 0, 0, 3, 2, 2, 2
265, 33, 158, 0, 0, 3, 2, 2, 2
266, 33, 158, 0, 0, 3, 2, 2, 2
267, 33, 158, 0, 0, 3, 2, 2, 2
268, 33, 158, 0, 0, 3, 2, 2, 2
269, 33, 158, 0, 0, 3, 2, 2, 2
270, 33, 158, 0, 0, 3, 2, 2, 2
271, 33, 158, 0, 0, 3, 2, 2, 2
272, 33, 157, 0, 0, 3, 3, 2, 2
273, 33, 157, 0, 0, 3, 3, 2, 2
274, 33, 157, 0, 0, 3, 3, 2, 2
275, 33, 157, 0, 0, 3, 3, 2, 2
276, 33, 156, 0, 0, 3, 4, 2, 2
277, 33, 156, 0, 0, 3, 4, 2, 2
278, 33, 156, 0, 0, 3, 4, 2, 2
279, 33, 156, 0, 0, 3, 4, 2, 2
280, 33, 156, 0, 0, 3, 4, 2, 2
281, 33, 156, 0, 0, 3, 4, 2, 2
282, 33, 156, 0, 0, 3, 4, 2, 2
283, 33, 156, 0, 0, 3, 4, 2, 2
284, 33, 156, 0, 0, 3, 4, 2, 2
285, 33, 156, 0, 0, 3, 4, 2, 2
286, 33, 156, 0, 0, 3, 4, 2, 2
287, 33, 156, 0, 0, 3, 4, 2, 2
288, 33, 156, 0, 0, 3, 4, 2, 2
289, 33, 156, 0, 0, 3, 3, 2, 3
290, 34, 156, 0, 0, 2, 3, 2, 3
291, 34, 156, 0, 0, 2, 3, 2, 3
292, 34, 156, 0, 0, 2, 3, 2, 3
293, 34, 156, 0, 0, 2, 3, 2, 3
294, 34, 156, 0, 0, 2, 3, 2, 3
295, 34, 156, 0, 0, 2, 3, 2, 3
296, 34, 156, 0, 0, 2, 3, 2, 3
297, 34, 156, 0, 0, 2, 3, 2, 3
298, 34, 156, 0, 0, 2, 2, 2, 4
299, 34, 156, 0, 0, 2, 2, 2, 4
300, 34, 156, 0, 0, 1, 2, 3, 4
301, 34, 156, 0, 0, 1, 2, 3, 4
302, 33, 156, 0, 0, 1, 3, 3, 4
303, 32, 156, 0, 0, 2, 3, 3, 4
304, 32, 156, 0, 0, 1, 3, 4, 4
305, 32, 156, 0, 0, 1, 3, 4, 4
306, 32, 156, 0, 0, 1, 3, 4, 4
307, 32, 156, 0, 0, 1, 3, 4, 4
308, 32, 156, 0, 0, 1, 3, 4, 4
309, 32, 156, 0, 0, 1, 3, 4, 4
310, 32, 156, 0, 0, 1, 3, 4, 4
311, 32, 156, 0, 0, 1, 3, 4, 4
312, 32, 156, 0, 0, 1, 3, 4, 4
313, 32, 156, 0, 0, 1, 3, 4, 4
314, 32, 156, 0, 0, 1, 3, 4, 4
315, 32, 156, 0, 0, 1, 3, 4, 4
316, 32, 156, 0, 0, 1, 3, 4, 4
317, 32, 156, 0, 0, 1, 3, 4, 4
318, 32, 156, 0, 0, 1, 3, 4, 4
319, 32, 156, 0, 0, 1, 3, 4, 4
320, 32, 156, 0, 0, 1, 3, 4, 4
321, 31, 156, 0, 0, 2, 4, 4, 3
322, 31, 156, 0, 0, 2, 4, 4, 3
323, 31, 156, 0, 0, 2, 4, 4, 3
324, 31, 156, 0, 0, 2, 4, 4, 3
325, 31, 156, 0, 0, 2, 4, 4, 3
326, 31, 156, 0, 0, 2, 4, 4, 3
327, 31, 156, 0, 0, 2, 4, 4, 3
328, 31, 156, 0, 0, 2, 4, 4, 3
329, 30, 156, 0, 0, 3, 4, 4, 3
330, 30, 156, 0, 0, 3, 4, 4, 3
331, 30, 156, 0, 0, 3, 4, 4, 3
332, 30, 156, 0, 0, 3, 4, 4, 3
333, 30, 156, 0, 0, 3, 3, 4, 4
334, 29, 156, 0, 0, 4, 3, 4, 4
335, 28, 156, 0, 0, 5, 3, 4, 4
336, 28, 156, 0, 0, 5, 3, 4, 4
337, 28, 156, 0, 0, 5, 2, 4, 5
338, 28, 156, 0, 0, 5, 2, 4, 5
339, 28, 156, 0, 0, 5, 2, 4, 5
340, 28, 156, 0, 0, 5, 2, 4, 5
341, 28, 156, 0, 0, 5, 2, 4, 5
342, 28, 156, 0, 0, 5, 2, 4, 5
343, 28, 156, 0, 0, 5, 2, 4, 5
344, 28, 156, 0, 0, 5, 2, 4, 5
345, 28, 156, 0, 0, 5, 2, 4, 5
346, 28, 156, 0, 0, 5, 2, 4, 5
347, 28, 156, 0, 0, 5, 2, 4, 5
348, 28, 156, 0, 0, 5, 2, 4, 5
349, 28, 156, 0, 0, 5, 2, 4, 5
350, 28, 156, 0, 0, 5, 2, 4, 5
351, 28, 156, 0, 0, 5, 2, 4, 5
352, 28, 156, 0, 0, 5, 2, 4, 5
353, 28, 156, 0, 0, 5, 2, 4, 5
354, 27, 156, 0, 0, 6, 3, 3, 5
355, 27, 156, 0, 0, 6, 3, 3, 5
356, 27, 156, 0, 0, 6, 3, 3, 5
357, 27, 156, 0, 0, 6, 3, 3, 5
358, 27, 156, 0, 0, 6, 3, 3, 5
359, 27, 156, 0, 0, 6, 3, 3, 5
360, 27, 156, 0, 0, 6, 3, 3, 5
361, 27, 156, 0, 0, 6, 3, 3, 5
362, 27, 156, 0, 0, 6, 3, 3, 5
363, 27, 156, 0, 0, 6, 2, 3, 6
364, 27, 156, 0, 0, 5, 2, 4, 6
365, 27, 156, 0, 0, 5, 2, 4, 6
366, 27, 156, 0, 0, 5, 2, 4, 6
367, 27, 156, 0, 0, 5, 2, 4, 6
368, 27, 156, 0, 0, 5, 2, 4, 6
369, 27, 156, 0, 0, 5, 2, 4, 6
370, 27, 156, 0, 0, 6, 2, 3, 6
371, 26, 156, 0, 0, 6, 3, 3, 6
372, 26, 156, 0, 0, 6, 3, 3, 6
373, 26, 156, 0, 0, 6, 3, 3, 6
374, 26, 156, 0, 0, 6, 3, 3, 6
375, 26, 156, 0, 0, 6, 3, 3, 6
376, 26, 156, 0, 0, 6, 3, 3, 6
377, 26, 156, 0, 0, 6, 3, 3, 6
378, 26, 156, 0, 0, 6, 3, 3, 6
379, 26, 156, 0, 0, 6, 3, 3, 6
380, 26, 156, 0, 0, 6, 3, 3, 6
381, 26, 156, 0, 0, 6, 3, 3, 6
382, 26, 156, 0, 0, 5, 2, 4, 7
383, 26, 156, 0, 0, 5, 2, 4, 7
384, 26, 156, 0, 0, 5, 2, 4, 7
385, 26, 156, 0, 0, 5, 2, 4, 7
386, 25, 156, 0, 0, 6, 2, 4, 7
387, 25, 156, 0, 0, 6, 2, 4, 7
388, 25, 156, 0, 0, 6, 2, 4, 7
389, 25, 156, 0, 0, 6, 2, 4, 7
390, 25, 156, 0, 0, 5, 2, 5, 7
391, 25, 156, 0, 0, 5, 2, 5, 7
392, 25, 156, 0, 0, 5, 2, 5, 7
393, 25, 156, 0, 0, 5, 2, 5, 7
394, 25, 156, 0, 0, 5, 2, 5, 7
395, 25, 156, 0, 0, 4, 2, 6, 7
396, 25, 156, 0, 0, 3, 2, 7, 7
397, 25, 156, 0, 0, 3, 2, 7, 7
398, 25, 156, 0, 0, 3, 2, 7, 7
399, 25, 156, 0, 0, 3, 2, 7, 7
400, 25, 156, 0, 0, 3, 2, 7, 7
401, 25, 156, 0, 0, 3, 2, 7, 7
402, 25, 156, 0, 0, 3, 2, 7, 7
403, 25, 156, 0, 0, 3, 2, 7, 7
404, 25, 156, 0, 0, 3, 2, 7, 7
405, 25, 156, 0, 0, 3, 2, 7, 7
406, 25, 156, 0, 0, 3, 2, 7, 7
407, 25, 156, 0, 0, 3, 2, 7, 7
408, 25, 156, 0, 0, 3, 2, 7, 7
409, 25, 155, 0, 0, 3, 3, 7, 7
410, 25, 155, 0, 0, 3, 3, 7, 7
411, 25, 155, 0, 0, 3, 3, 7, 7
412, 25, 155, 0, 0, 3, 3, 7, 7
413, 25, 155, 0, 0, 3, 3, 7, 7
414, 25, 155, 0, 0, 3, 3, 7, 7
415, 25, 155, 0, 0, 3, 2, 7, 8
416, 24, 155, 0, 0, 3, 3, 6, 8
417, 24, 155, 0, 0, 3, 3, 6, 8
418, 24, 155, 0, 0, 4, 3, 5, 7
419, 24, 155, 0, 0, 4, 3, 5, 7
420, 24, 155, 0, 0, 4, 3, 5, 7
421, 24, 155, 0, 0, 4, 3, 5, 7
422, 24, 155, 0, 0, 4, 3, 5, 7
423, 24, 155, 0, 0, 4, 3, 5, 7
424, 24, 155, 0, 0, 4, 3, 5, 7
425, 24, 155, 0, 0, 4, 3, 5, 7
426, 24, 155, 0, 0, 4, 3, 5, 7
427, 24, 155, 0, 0, 4, 3, 5, 7
428, 24, 155, 0, 0, 4, 3, 5, 7
429, 24, 155, 0, 0, 4, 3, 5, 7
430, 23, 155, 0, 0, 5, 4, 4, 7
431, 23, 155, 0, 0, 4, 4, 5, 7
432, 23, 155, 0, 0, 4, 3, 5, 8
433, 23, 155, 0, 0, 4, 3, 5, 8
434, 23, 155, 0, 0, 4, 3, 5, 8
435, 23, 155, 0, 0, 4, 3, 5, 8
436, 23, 155, 0, 0, 4, 3, 5, 8
437, 23, 155, 0, 0, 4, 3, 5, 8
438, 23, 155, 0, 0, 4, 3, 5, 8
439, 23, 155, 0, 0, 4, 3, 5, 8
440, 23, 155, 0, 0, 4, 3, 5, 8
441, 23, 155, 0, 0, 4, 3, 5, 8
442, 23, 155, 0, 0, 4, 3, 5, 8
443, 23, 155, 0, 0, 4, 3, 5, 8
444, 23, 155, 0, 0, 4, 3, 5, 8
445, 23, 155, 0, 0, 4, 3, 5, 8
446, 23, 155, 0, 0, 4, 3, 5, 8
447, 23, 155, 0, 0, 3, 3, 6, 8
448, 23, 155, 0, 0, 3, 3, 6, 8
449, 22, 155, 0, 0, 3, 4, 6, 8
450, 22, 155, 0, 0, 3, 4, 6, 8
451, 22, 155, 0, 0, 3, 4, 6, 8
452, 22, 155, 0, 0, 3, 4, 6, 8
453, 22, 155, 0, 0, 3, 4, 6, 8
454, 22, 155, 0, 0, 3, 4, 6, 8
455, 22, 155, 0, 0, 3, 4, 6, 8
456, 21, 155, 0, 0, 3, 5, 6, 8
457, 21, 155, 0, 0, 3, 5, 6, 8
458, 21, 155, 0, 0, 3, 5, 6, 8
459, 21, 155, 0, 0, 3, 5, 6, 8
460, 20, 155, 0, 0, 3, 6, 6, 8
461, 20, 155, 0, 0, 3, 6, 6, 8
462, 20, 154, 0, 0, 3, 7, 6, 8
463, 20, 154, 0, 0, 3, 7, 6, 8
464, 19, 154, 0, 0, 4, 7, 6, 8
465, 19, 154, 0, 0, 4, 7, 6, 8
466, 19, 154, 0, 0, 4, 7, 6, 8
467, 19, 154, 0, 0, 4, 7, 6, 8
468, 19, 154, 0, 0, 4, 7, 6, 8
469, 19, 154, 0, 0, 4, 7, 6, 8
470, 18, 154, 0, 0, 4, 6, 6, 9
471, 18, 154, 0, 0, 4, 6, 6, 9
472, 18, 154, 0, 0, 4, 6, 6, 9
473, 18, 154, 0, 0, 4, 6, 6, 9
474, 18, 154, 0, 0, 4, 6, 6, 9
475, 18, 154, 0, 0, 4, 6, 6, 9
476, 18, 154, 0, 0, 3, 6, 7, 9
477, 18, 154, 0, 0, 3, 5, 8, 10
478, 18, 154, 0, 1, 2, 5, 9, 9
479, 18, 154, 0, 1, 2, 5, 10, 9
480, 18, 154, 0, 1, 2, 5, 10, 9
481, 18, 154, 0, 1, 2, 5, 10, 10
482, 18, 154, 0, 1, 2, 5, 10, 10
483, 18, 154, 0, 1, 2, 5, 10, 10
484, 18, 154, 0, 1, 2, 5, 10, 10
485, 18, 154, 0, 1, 2, 5, 10, 10
486, 18, 154, 0, 1, 2, 5, 10, 10
487, 18, 154, 0, 1, 2, 5, 10, 10
488, 18, 154, 0, 1, 2, 5, 10, 10
489, 18, 154, 0, 1, 2, 5, 10, 10
490, 18, 154, 0, 1, 2, 5, 10, 10
491, 18, 154, 0, 1, 1, 4, 11, 11
492, 18, 154, 0, 1, 1, 4, 11, 11
493, 18, 154, 0, 1, 1, 4, 11, 11
494, 18, 153, 0, 1, 2, 4, 11, 11
495, 18, 153, 0, 1, 2, 4, 11, 11
496, 18, 153, 0, 1, 2, 4, 11, 11
497, 18, 153, 0, 1, 2, 4, 11, 11
498, 18, 153, 0, 1, 2, 4, 11, 11
499, 18, 153, 0, 1, 4, 4, 10, 10
500, 17, 153, 0, 1, 4, 5, 10, 10
501, 17, 153, 0, 1, 4, 5, 10, 10
502, 17, 153, 0, 1, 4, 5, 10, 10
503, 17, 153, 0, 1, 4, 5, 10, 10
504, 17, 153, 0, 1, 4, 5, 10, 10
505, 17, 153, 0, 1, 4, 5, 10, 10
506, 17, 153, 0, 1, 5, 5, 9, 10
507, 17, 153, 0, 1, 5, 5, 9, 10
508, 17, 152, 0, 1, 5, 5, 9, 10
509, 17, 152, 0, 1, 5, 5, 9, 10
510, 17, 152, 0, 1, 5, 4, 9, 11
511, 17, 151, 0, 1, 5, 5, 9, 11
512, 17, 151, 0, 1, 5, 5, 9, 11
513, 17, 151, 0, 1, 5, 5, 9, 11
514, 17, 151, 0, 1, 5, 5, 9, 11
515, 17, 151, 0, 1, 5, 5, 9, 11
516, 17, 151, 0, 1, 5, 5, 9, 11
517, 17, 151, 0, 1, 5, 4, 9, 12
518, 17, 151, 0, 1, 5, 4, 9, 12
519, 17, 151, 0, 1, 5, 4, 9, 12
520, 17, 151, 0, 1, 5, 4, 9, 12
521, 18, 151, 0, 1, 5, 3, 9, 12
522, 18, 151, 0, 1, 5, 3, 9, 12
523, 18, 151, 0, 1, 5, 2, 9, 13
524, 18, 151, 0, 1, 4, 2, 10, 13
525, 18, 151, 0, 1, 4, 2, 10, 13
526, 18, 151, 0, 1, 4, 2, 10, 13
527, 18, 151, 0, 1, 4, 2, 10, 13
528, 18, 151, 0, 1, 4, 2, 10, 13
529, 18, 151, 0, 1, 4, 2, 10, 13
530, 18, 151, 0, 1, 5, 2, 9, 12
531, 18, 151, 0, 1, 5, 2, 9, 12
532, 18, 151, 0, 1, 5, 2, 9, 12
533, 18, 151, 0, 1, 5, 2, 9, 12
534, 18, 151, 0, 1, 5, 2, 9, 12
535, 18, 151, 0, 1, 5, 2, 9, 12
536, 18, 151, 0, 1, 5, 2, 9, 12
537, 18, 151, 0, 1, 5, 2, 9, 12
